1101;
66;So Apartments;2;60;Simmons;20-Sep-16;9;Mays;11-Jun-15;7;Skinner;09-Sep-16;8;Gray;15-Aug-15;10;Holcomb;30-Jun-15;6;Vinson;16-May-15;1;Moran;06-Dec-15;6;Pitts;22-Sep-16;4;England;12-Nov-16;4;Moreno;02-Jul-15;9;Sims;27-Sep-15;3;Mitchell;14-Jun-16;6;Hutchinson;09-Dec-16;2;Mclean;29-Jun-15;8;Logan;21-Oct-16;7;Brennan;18-Dec-16;5
67;Norfolk House Hotel;5;11;Webster;01-Dec-15;9;Huber;14-Feb-16;3;Sharpe;28-Jan-16;4;Mullins;01-Mar-16;9;Suarez;01-Mar-16;8;Santiago;27-Dec-15;2;Deleon;17-Jun-16;10;Clayton;16-Sep-16;10;Martinez;01-Sep-15;2;Fuller;26-Feb-17;9;Hayes;06-Feb-17;8;Gallegos;03-Feb-16;3;Perkins;12-Jun-15;6;Delgado;09-Mar-17;1;Tanner;09-Nov-15;2;Cohen;30-Aug-16;6
68;Shoreditch House Roof Pool;4;17;Hardin;26-Jul-16;10;Church;11-Sep-16;1;Mcpherson;06-Nov-15;1;Parrish;03-Dec-16;9;Stout;24-Mar-16;4;Slater;08-Nov-15;1;Garrett;17-Jul-15;5;Nelson;27-Mar-16;7;Woods;25-Feb-17;8;Holder;05-Aug-15;1;Gardner;31-Jul-15;3;Adams;10-Jan-16;6;Leon;19-Apr-16;8;Garrison;12-Sep-15;6;Barrett;03-Mar-17;8;Richards;15-Jul-16;2
69;Marlin Apartments;3;11;Hardy;01-Dec-16;3;Knox;25-Oct-15;2;Macias;29-Jan-17;6;Bowers;25-Dec-16;1;Keller;10-Apr-15;10;Owen;15-Oct-15;8;Booker;04-Jan-16;5;Frederick;01-Mar-17;1;Bradley;23-Nov-16;4;Gonzalez;03-Oct-15;9;Pugh;30-Mar-17;3;Stephens;05-Oct-15;10;Stanley;01-Sep-16;1;Jackson;03-Feb-17;5;Cochran;01-Apr-17;4;Hawkins;25-Nov-16;10
70;Pousada Caminho das Pedras;5;81;Bryan;10-Jan-17;2;Torres;08-Mar-16;5;Luna;23-Nov-16;9;Washington;03-Aug-16;4;Dean;12-Jul-16;8;Hammond;07-Dec-15;3;Stuart;24-Mar-17;6;Higgins;04-Jan-17;5;Nash;13-Oct-16;6;Hampton;25-Sep-16;1;Romero;28-May-15;6;Delgado;28-Mar-16;8;Flores;07-Nov-16;3;Powell;28-Jun-15;1;Carey;06-Sep-16;4;Clayton;31-Aug-15;10
71;Salvatorian College;2;92;Wilson;09-May-16;6;Lambert;09-Jul-15;4;Mann;17-Jan-17;6;Dodson;19-Jun-15;4;Bartlett;12-Jun-15;4;Roth;03-Feb-17;2;Mays;20-May-16;2;Blankenship;19-Oct-15;2;Hartman;09-Jul-16;5;Ruiz;27-Mar-17;9;Bernard;31-Jan-16;7;Paul;11-Jan-17;6;Morris;16-Apr-16;9;Christian;06-Sep-15;10;Vasquez;07-Mar-17;4;Martinez;04-Nov-15;7
73;Malaysia Hall;3;25;Briggs;30-Mar-16;1;Oneil;13-Mar-16;8;Guzman;04-Feb-16;9;Talley;26-Aug-15;8;Tate;23-Feb-16;8;Hayes;09-Dec-16;10;Quinn;18-May-15;9;Fuentes;19-Mar-16;6;Manning;17-Dec-16;7;Fischer;25-Feb-17;3;Sykes;21-Nov-16;4;Calhoun;04-Aug-15;9;Hayes;11-Nov-16;6;Houston;31-Jan-16;3;Sears;27-Apr-16;2;Ortega;19-Feb-17;1
74;St George's Centre;3;86;Alston;27-Sep-15;10;Edwards;05-Jul-15;8;Mcfarland;25-Oct-16;2;Stein;15-Feb-17;1;Faulkner;10-Oct-16;7;Cote;28-Oct-16;6;Holden;26-Aug-15;8;Rodgers;19-Jan-17;3;Dickson;09-Jun-15;1;Martinez;22-May-15;6;Shannon;27-Mar-16;6;Haley;18-Feb-17;9;Quinn;14-Jan-17;6;Mcneil;01-Dec-15;9;Ruiz;28-Feb-17;1;Lynch;16-Jan-16;8
75;RAF Northolt (NHT);4;58;Fischer;13-Mar-17;9;Fowler;05-Mar-17;8;Sanchez;24-Aug-16;4;Burke;08-Nov-15;4;Horne;13-Oct-16;7;Wilkerson;24-May-15;9;Kerr;23-Nov-15;5;Fuller;17-Feb-17;2;Forbes;15-Oct-16;1;Decker;09-Feb-16;4;Glover;29-Apr-16;9;Rose;25-Mar-16;8;Barnes;18-Jul-16;4;Blair;13-Oct-16;3;Newton;28-Jun-16;3;Castaneda;24-Aug-16;6
76;pay and sleep;4;42;Wolfe;07-Dec-15;8;Berger;11-Apr-15;10;Alston;04-Dec-15;4;Fry;29-Nov-15;2;Foster;05-Oct-15;7;Parsons;01-May-15;4;Rollins;24-Sep-15;3;Watson;08-Sep-16;7;Walsh;11-Sep-15;9;Gross;15-Aug-15;9;Mann;18-Oct-16;4;Branch;01-Dec-15;8;Gonzalez;22-Apr-16;2;Waters;22-Mar-17;6;Brock;27-Sep-16;9;Marsh;15-Nov-16;2
77;Travelodge;1;69;Rocha;04-Dec-16;9;Roberson;21-Oct-15;1;Ruiz;11-Apr-15;5;Stephenson;08-Jun-15;7;Gomez;25-Nov-15;7;Salinas;10-Dec-16;8;Goodwin;11-Apr-15;3;Fields;08-Jun-16;1;Hurst;22-Sep-16;10;Sykes;12-Jun-15;6;Bruce;07-Aug-15;7;Stephens;04-Jan-16;4;Reese;10-Mar-16;6;Holmes;12-Jun-16;8;Glass;05-Oct-16;6;Mathews;27-Jul-16;8
78;Travelodge;1;53;Parsons;24-Mar-16;8;Owens;17-Mar-16;7;Moreno;13-Jun-16;5;Rutledge;31-Jul-16;10;Petty;22-Sep-15;3;Cherry;31-Jul-16;9;Johnson;05-May-15;8;Murphy;13-Feb-16;6;Bradford;01-Sep-16;4;Perkins;06-Mar-16;4;Hudson;13-Mar-17;9;Beasley;28-Apr-15;4;Sandoval;26-Feb-17;5;Ferguson;09-Aug-15;6;Maxwell;08-Mar-17;6;Barber;06-Mar-16;8
79;Novotel;2;41;Salinas;19-Dec-15;6;Fox;02-Sep-15;4;Nixon;07-Jan-17;8;Dillard;03-Dec-16;2;Weaver;03-Dec-15;3;Cain;06-Oct-15;3;Clarke;06-Jan-17;9;Morrison;07-Nov-16;2;Santos;10-Jul-15;5;Crawford;24-Sep-16;2;Lott;01-Oct-15;10;Kline;09-Feb-17;6;Velasquez;22-Jul-16;10;Mcintyre;12-Feb-17;10;Tyler;20-Nov-15;6;Bruce;21-Feb-16;9
80;Travelodge;1;61;Sanchez;26-Sep-15;6;Pearson;13-Dec-16;1;Meyers;23-Sep-16;10;Elliott;05-Jan-16;2;Fletcher;15-Oct-15;1;Cunningham;19-Jun-15;3;Patel;05-Feb-17;4;Ward;15-Feb-16;1;Blackburn;26-Dec-15;5;Clark;14-Mar-17;2;Key;18-Oct-16;5;Dorsey;06-Apr-17;9;Vaughn;01-Aug-16;5;Koch;08-Feb-16;4;Kirk;14-Jul-15;7;Kramer;16-May-16;7
81;Brent X Hotel London;2;73;Fowler;11-Apr-15;7;Small;26-Apr-15;8;Luna;05-Jan-16;6;Byrd;21-Feb-17;1;Jefferson;06-Sep-15;3;Dudley;12-Dec-16;2;Walsh;20-Mar-16;4;Mcdaniel;08-Jun-15;2;Hughes;27-Feb-16;10;Richard;30-Mar-17;6;Bowers;19-Feb-16;5;Edwards;25-Aug-15;6;Higgins;10-Sep-15;8;Carlson;23-May-16;6;Clayton;16-Sep-16;6;Collier;19-Jun-15;7
82;Premier Inn;3;12;Carr;13-Jul-16;4;Bishop;15-May-15;2;Nash;24-Oct-16;6;Houston;28-Jun-15;5;Kramer;01-Oct-15;8;Travis;12-Feb-17;9;Burris;22-Dec-16;6;Ruiz;11-Jun-15;6;Bean;01-Nov-16;9;Gross;10-Jul-16;5;Lloyd;28-Jun-15;10;Rodriquez;20-Jan-17;6;Wiley;13-Jun-16;5;Mckay;04-Apr-16;10;Peck;10-Jan-17;2;Stark;02-Jun-16;7
83;Woodlands Road;1;52;Tyson;16-Nov-16;7;Melton;17-Sep-15;8;Wallace;11-Aug-15;8;Holcomb;12-Mar-16;4;Lang;12-Feb-16;5;Nichols;07-Sep-15;8;Blair;07-Sep-16;9;Jensen;23-Jan-17;3;Mckee;04-Feb-16;8;Hensley;09-Jan-16;7;Cruz;12-Feb-17;5;Ellis;21-Mar-16;1;Moran;01-Mar-17;7;Pollard;17-Apr-15;6;Bolton;05-Aug-15;9;Tucker;14-Nov-15;5
84;Crowne Plaza;4;46;Franks;23-Aug-15;1;Tran;25-Oct-15;5;Clemons;04-Nov-16;8;Mcfadden;11-Aug-15;2;Sharp;26-Nov-16;2;Hooper;02-Aug-15;4;Orr;13-Aug-15;4;Cross;15-Sep-16;10;Farmer;23-Jul-15;10;Dodson;21-Mar-17;3;Patrick;02-Nov-16;2;Glass;22-Jun-16;3;Lester;14-Feb-16;1;Mccray;29-May-16;4;Stanley;11-Nov-16;4;West;12-May-16;3
85;Tune Hotels;2;19;Lee;06-Jul-15;6;Langley;07-Jun-16;10;Cherry;28-Nov-15;10;Russell;06-Feb-17;10;Short;20-Sep-16;1;Ramos;28-Jan-17;8;Dyer;27-Aug-15;3;Hicks;12-Sep-16;6;Dudley;03-Oct-15;4;Knowles;19-Sep-15;4;Walter;01-Jul-15;1;Lindsey;07-Mar-16;9;Simpson;08-Feb-17;9;Boyle;11-Sep-16;5;Boyd;25-Apr-16;7;Burton;30-Apr-16;7
86;Shalimar Hotel London;1;78;Mcleod;02-Apr-16;3;Stanley;22-Nov-16;10;Cote;09-Jul-16;4;Bryant;18-May-15;3;Pollard;22-Apr-16;4;Buck;26-Jun-15;8;Levine;16-Jul-15;3;Nunez;16-Nov-15;9;Moody;30-Aug-15;8;Aguilar;17-Mar-16;1;Padilla;01-Apr-16;9;Higgins;13-Jan-17;3;Rivers;14-Apr-15;5;Ruiz;25-Oct-16;5;May;21-Aug-16;6;Ray;11-Oct-15;9
87;Popes Grotto Hotel London;2;29;Nash;22-Feb-16;10;Caldwell;30-Sep-16;9;Cline;28-Jan-16;9;Cortez;01-Nov-16;10;Jimenez;29-Jul-16;10;Cummings;15-Feb-16;7;Oliver;01-Aug-16;10;Morton;14-Dec-15;4;Francis;24-Jun-16;10;Giles;07-May-15;9;Larson;13-Dec-15;4;Byrd;29-May-16;7;Mcneil;14-Mar-16;8;Zamora;28-Feb-16;7;Morse;25-May-16;4;Hooper;28-Dec-16;1
88;Euro Hotel Hammersmith London;1;20;King;30-May-16;3;Young;07-Dec-16;5;Dyer;07-Nov-15;7;Ratliff;07-Jul-16;8;Aguilar;18-Dec-15;8;Santana;17-Nov-16;7;Moon;13-May-15;3;Daugherty;09-Apr-15;6;Benson;16-Jul-16;6;Vargas;05-Nov-16;4;Bowers;23-Jun-16;7;Hayden;31-Aug-16;9;Peck;05-Sep-15;10;Hewitt;16-May-16;8;Lucas;02-Nov-16;8;Whitaker;07-May-15;8
89;Forte Posthouse Hotel London;3;62;Pearson;18-Nov-15;3;Potter;15-Aug-16;6;Obrien;19-Jun-15;10;Campbell;04-Aug-15;9;Brady;24-Dec-16;8;Sanchez;29-Aug-16;3;Wilkinson;03-Dec-15;6;Klein;02-Nov-15;4;Holland;13-May-15;4;Good;27-Apr-15;8;Hill;01-Jun-15;1;Sargent;10-Jun-15;2;Lee;07-Sep-15;10;Hanson;03-Jun-16;5;Black;16-May-15;10;Carter;22-Jul-16;1
90;Holiday Inn;5;49;Greer;11-Feb-16;7;Hewitt;06-Jun-15;1;Webster;31-Oct-15;4;Randall;07-May-15;8;Bennett;20-Nov-16;10;Newman;14-Jun-15;3;Haney;20-Jul-15;6;Duffy;19-Aug-15;4;Stein;09-Jun-16;9;Herman;02-Jul-16;4;Goodwin;09-Mar-17;8;Taylor;10-Jul-16;4;Bender;02-Jan-16;7;Higgins;03-Aug-15;1;Franklin;10-May-15;9;Pate;24-Jan-17;7
91;Westfield Suite Hotel;2;85;Crane;04-Sep-15;2;Branch;18-May-16;10;Black;25-May-15;6;Dominguez;16-Dec-15;4;Gates;24-Feb-16;4;Hester;10-Jan-17;1;Hopper;17-May-16;9;Harvey;05-Sep-16;3;Sparks;20-Feb-16;1;Salas;18-Jul-16;7;Hester;25-Oct-15;7;Guerrero;19-Jan-17;4;Johns;16-Feb-17;9;Matthews;10-Dec-16;8;Mendez;20-Sep-16;5;Thornton;18-Aug-16;8
92;The Charlton;3;90;Rosario;08-May-15;2;Rivers;02-Mar-17;2;Reese;12-Jun-15;7;Patrick;17-Nov-15;6;Parker;11-Jun-15;7;Lindsey;02-Mar-17;7;Acevedo;12-Aug-16;7;Bullock;04-Jul-15;1;Thompson;06-Oct-15;9;Phelps;08-Nov-16;10;Black;04-Mar-16;8;Clarke;24-Jun-16;2;Knight;24-Mar-16;4;Ryan;16-Nov-16;10;Bradshaw;23-Aug-16;4;Cash;31-Jul-16;6
93;Doubletree;1;63;Haynes;26-Mar-17;6;Bishop;08-Jul-15;7;Daniels;24-Mar-17;1;Atkinson;06-Mar-17;7;Molina;28-Jul-15;10;Buck;05-May-16;2;Floyd;16-Oct-16;9;Kinney;10-Nov-15;9;Buck;11-Sep-16;4;Chavez;01-Jul-15;7;Blackwell;01-Oct-16;9;Bonner;31-Aug-15;9;Brewer;02-Jan-17;9;Wilkerson;04-Apr-16;4;Benton;08-Mar-16;7;Foley;13-May-16;6
95;Kadimah Hotel Stamford Hill;1;38;Chan;29-Jan-16;8;Beard;10-Dec-16;4;Collier;09-Dec-15;10;Patterson;06-Aug-15;4;Mcguire;11-May-16;10;Blake;10-Sep-16;5;Erickson;23-Mar-17;10;Cobb;26-May-16;1;Bishop;14-Oct-15;1;Vincent;24-Jun-15;7;Davenport;05-Apr-16;2;Dotson;30-Aug-15;10;Wilcox;29-Sep-16;3;Yates;31-Aug-15;6;Lane;18-Jun-15;1;Lopez;07-May-15;8
96;Onesixtwo Guest House London;1;39;Kim;01-Apr-17;3;Mcdowell;07-Sep-15;2;Allen;30-Dec-15;3;Contreras;25-Jul-16;6;Hogan;11-Apr-15;3;Dillard;07-Jan-16;9;Walton;09-Sep-15;7;Nolan;13-Feb-16;3;Mccarthy;08-Mar-17;1;Bean;04-Dec-16;4;Dudley;06-Oct-16;2;Nieves;01-Feb-16;7;Cohen;02-Dec-15;10;Cotton;15-Jun-16;6;Mcbride;23-Sep-15;7;Turner;06-Oct-16;3
97;Quality Scotch Corner Hotel;1;79;Dotson;06-Oct-15;2;Day;20-Aug-16;10;Weber;23-Aug-15;4;Cotton;11-Oct-15;3;Contreras;26-Feb-17;9;Arnold;22-Feb-17;6;Ortega;09-Nov-16;3;Walsh;27-Oct-15;10;Rios;17-Sep-16;2;Blankenship;04-Jun-16;9;Bowman;07-Mar-16;9;Knapp;09-Apr-15;1;Mccullough;17-Dec-15;2;Wells;28-Feb-17;1;Pugh;07-Mar-16;8;Wiggins;24-Mar-17;2
98;Thistle London Heathrow Hotel West Drayton;4;11;Vincent;08-May-15;6;Black;04-Aug-15;7;Nelson;16-Jun-15;8;Wolfe;20-Jul-15;2;Myers;18-Jan-16;9;Kirkland;25-May-15;5;Abbott;31-Mar-16;3;Finch;21-Mar-17;6;Fischer;23-May-15;8;Vasquez;29-Aug-16;7;Norris;19-Jun-16;6;Witt;24-Mar-17;10;Roach;05-Jul-16;3;English;28-Dec-16;2;Hunter;11-Feb-17;1;Schmidt;30-Jul-16;4
99;Aerodrome Hotel;4;94;York;26-Jun-16;1;Murphy;02-Oct-15;10;Vaughn;10-Oct-15;9;Brown;27-Jan-17;5;Barnett;28-Jul-15;5;Nash;24-Apr-16;2;Fox;27-Jul-16;8;Williamson;04-Jun-16;5;Ayers;29-Jan-17;5;Eaton;25-Aug-16;1;Eaton;08-Jan-17;7;Morris;11-May-15;3;Landry;16-Feb-17;3;Day;27-May-16;6;Solis;26-Oct-16;2;Blanchard;12-Nov-15;10
100;Holiday Inn;5;25;Randall;12-Jul-15;7;Briggs;17-Mar-16;1;Branch;08-Dec-15;3;Conrad;02-Mar-17;6;Stanley;21-Sep-16;7;Taylor;24-Jan-17;5;Spears;09-Aug-15;1;Knight;07-Dec-16;4;Torres;31-Jul-15;10;Guerra;19-Jan-16;5;House;23-Dec-16;8;Mullen;03-Jun-16;6;Orr;11-Dec-16;6;Walton;08-Nov-16;10;Elliott;16-Jan-16;5;Cummings;02-Dec-16;6
101;Comfort Inn;2;70;Taylor;09-Jul-16;6;Tillman;05-Jul-15;10;Flynn;15-Feb-16;5;Miranda;05-Jul-16;5;Sharp;16-Dec-16;9;Cobb;16-Feb-17;7;Randolph;19-May-16;2;Cain;28-Nov-15;4;Boyer;26-Apr-16;2;Leach;22-Apr-15;1;Booker;12-Jul-15;7;Singleton;27-Oct-15;5;Morrow;24-Jul-16;1;Mccarty;15-Jul-15;4;Albert;14-Dec-16;5;Walters;21-Mar-17;7
102;VII Hotel Cranford (England);1;17;Duke;26-Mar-17;2;York;18-Mar-16;7;Willis;28-Jan-17;3;Guy;16-Feb-17;5;Hudson;24-May-16;2;Walton;15-Feb-17;10;Payne;23-Mar-17;4;Rasmussen;05-Mar-16;4;Hays;14-Jun-15;1;Brady;05-May-15;4;Dawson;29-Apr-15;9;Jenkins;20-Jun-16;9;Guy;11-Dec-15;2;Rosa;13-Dec-15;7;Hensley;09-Jul-15;2;Rosario;01-May-16;5
103;Lensbury Hotel Teddington;2;21;Harris;04-Jan-16;8;Snyder;14-Jan-16;3;Head;20-Feb-16;2;Dillon;20-Mar-16;5;Wiggins;08-Mar-16;10;Berry;07-Nov-15;2;Kirkland;25-Sep-15;4;Rich;17-Sep-16;10;Abbott;12-Dec-16;2;Peterson;20-Jul-15;5;Ratliff;30-Mar-16;7;Cote;16-Jun-16;1;Mcfadden;18-Mar-17;4;Case;23-Oct-16;8;Mccarthy;09-Nov-15;7;Molina;18-Oct-15;1
104;Popes Grotto Hotel Twickenham;5;32;Ayala;29-Jun-16;7;Stephenson;05-Jun-16;6;Mason;24-Aug-16;8;Hoover;02-Jan-16;6;Kinney;05-May-16;9;Chang;26-Nov-16;2;Schroeder;23-Nov-15;1;Montoya;22-Nov-16;6;Palmer;08-Jan-17;5;Kirk;11-Jun-16;5;Roth;11-Nov-15;2;Thomas;10-Nov-16;8;Spence;04-Jun-15;5;Ball;30-Jan-16;8;Wagner;16-Aug-15;5;Goff;08-May-15;10
105;Tlodge Heathrow Heston West Hotel Hounslow;4;48;Navarro;26-Sep-16;10;Riley;03-Nov-16;3;Clayton;04-Aug-16;3;Levine;31-Oct-16;9;Sellers;09-Dec-16;5;Mueller;28-Dec-16;4;Colon;19-Oct-16;9;Bond;11-Sep-16;2;Gonzales;13-May-16;8;Thornton;18-Oct-15;8;Poole;14-May-15;7;Lawson;12-May-16;2;Albert;28-Oct-16;8;Wiley;07-Sep-15;3;Ramirez;21-Jul-16;1;Schwartz;31-Mar-16;10
107;Travelodge;5;38;Gay;01-Mar-17;4;Rowe;21-Nov-16;5;David;23-Jan-16;5;Alvarez;11-Jul-16;7;Maldonado;27-Feb-16;7;Bradley;30-Apr-15;3;Norton;09-Aug-16;5;Gomez;01-Nov-16;9;Alston;30-Aug-15;3;Diaz;29-Sep-15;1;Andrews;07-Jun-15;2;Stout;20-Jul-16;2;Pacheco;24-Nov-15;10;Stevens;07-Oct-15;10;Ochoa;31-May-15;2;Bray;19-May-16;2
108;Plaza  Hotel;1;93;Phillips;08-Jul-15;10;Fischer;24-Oct-16;1;Jackson;11-Aug-16;5;Boone;12-Aug-16;6;Conway;21-Jul-16;5;Perez;09-Jun-16;7;Trevino;04-Jul-16;2;Mckinney;15-Jun-16;4;Griffin;05-Jul-16;2;Pollard;12-May-16;6;Holcomb;30-Jul-15;8;Lloyd;27-May-16;1;Dixon;08-May-16;3;Vazquez;08-Jun-15;3;Livingston;27-May-15;9;Gray;28-Apr-15;10
109;Heathrow Inn;3;48;Holman;23-Sep-15;2;Navarro;15-Mar-17;9;Hampton;31-Dec-15;4;Hensley;19-Apr-16;1;Bird;14-Jul-16;6;Richards;05-Jan-17;6;Sweet;23-Nov-15;8;Cash;03-Apr-16;2;Winters;11-Dec-16;9;Collier;19-Nov-15;4;Huber;25-Jan-16;5;Bradford;27-Dec-16;6;Thomas;07-May-16;6;Whitaker;11-Apr-16;5;Collins;18-Oct-15;7;Mosley;06-Jul-16;3
110;Travelodge;3;74;Zamora;30-Dec-15;9;Walsh;23-May-16;4;Schultz;15-Jul-16;5;Daniel;11-Oct-16;10;Hubbard;27-Apr-16;4;Gomez;29-Feb-16;1;Whitley;08-Jul-15;4;Cameron;02-Aug-15;8;Franco;19-Dec-15;4;Chambers;14-Apr-16;6;Stanley;23-Mar-16;1;Bonner;03-Mar-16;1;Duffy;28-Feb-17;8;Battle;07-Nov-16;6;Landry;11-Jul-16;6;Barnes;18-Dec-16;2
111;Antigallican Hotel Charlton London;2;57;Wilson;02-Aug-16;3;Slater;14-Apr-15;5;Evans;04-Mar-16;5;Mathis;13-Jul-16;9;Wiley;18-Jun-15;3;Farley;19-Sep-16;6;Brown;19-Apr-16;6;Moses;23-Apr-16;9;Stone;05-Mar-17;9;Roy;01-Jun-15;5;Rocha;23-Jan-17;10;Mack;10-Feb-16;3;Berry;21-Dec-16;5;Owens;01-Sep-16;9;Guzman;27-Apr-15;10;Cantrell;21-Feb-17;3
112;Marlin Apartments;2;46;Olson;17-Apr-15;8;Gibbs;15-Dec-15;4;Crane;02-Jan-17;3;Harrell;21-Jul-16;8;Frost;23-Oct-15;5;Park;10-Nov-15;9;England;28-Jun-16;4;Guzman;21-Jan-16;7;Todd;01-Jan-16;8;Lamb;30-Jan-16;9;Dejesus;11-Mar-17;1;Marsh;18-Apr-15;4;Kirk;18-Apr-15;2;Baxter;26-Mar-16;6;Price;17-Apr-15;2;Stark;07-Jun-16;1
113;Days Hotel Hounslow London;3;94;Greer;26-Jul-16;8;Williams;04-Jan-16;10;Blankenship;21-Oct-16;1;Hebert;27-Nov-16;5;Whitfield;29-Mar-17;7;Rush;08-Dec-16;6;Puckett;16-Jul-15;5;Lamb;28-Aug-15;5;Sexton;30-Dec-16;2;Goodwin;02-Feb-17;1;Wilson;03-Nov-15;2;Oneill;10-Jun-15;8;Jarvis;28-Jun-16;2;Ellis;17-Jan-16;1;Morin;25-Oct-15;7;Blake;17-Jun-16;8
114;Ability Towers;2;78;Alford;28-May-15;7;Whitney;07-Jan-16;1;Robles;12-Dec-15;10;King;06-Oct-15;1;Spence;06-Dec-15;10;Carney;07-Apr-16;7;Hull;26-Nov-15;9;Summers;23-Aug-16;4;Richmond;04-Oct-15;10;Clayton;01-Sep-16;9;Harmon;26-Nov-16;9;Swanson;01-Oct-16;3;Cabrera;16-Sep-16;8;Mayer;21-Oct-15;9;Velasquez;18-Jul-15;3;Porter;08-Feb-17;9
115;The Thatched House Hotel Sutton London;2;29;Christensen;28-Aug-16;6;Mcdowell;20-Jul-16;1;Dillon;27-Mar-16;2;Ross;18-Mar-16;4;Vincent;23-Jul-15;8;Kirby;01-Sep-16;7;Neal;13-Nov-16;2;Bright;24-Jun-15;4;Harrison;14-Jun-16;3;Briggs;13-Jun-15;5;Kelley;14-Feb-16;6;Huff;15-May-15;9;Workman;22-May-15;9;Walls;05-Apr-17;2;Mclaughlin;29-Jun-16;3;Stout;25-Jun-16;9
117;Accommodation London;1;23;Mack;14-Feb-16;10;Rhodes;26-May-15;5;Castro;23-Feb-16;1;Booth;26-Nov-16;8;Irwin;25-Aug-16;6;Sanders;09-Jun-16;10;Gilbert;26-Nov-16;6;Munoz;08-Dec-16;5;Brewer;03-Mar-16;10;Blankenship;03-Oct-15;1;Hess;12-Oct-15;4;Calderon;13-Jun-16;7;Madden;26-Apr-15;6;Weeks;21-May-15;6;Luna;28-Dec-16;5;Cox;15-May-15;4
118;Long Stay Parking Heathrow;5;61;Munoz;01-Mar-16;10;Craft;07-Sep-16;1;Craft;26-Dec-15;8;Clay;23-Dec-16;1;Heath;25-Oct-16;3;York;12-Mar-17;4;Welch;09-Apr-16;2;Hays;06-Apr-17;3;Porter;13-Sep-16;9;Schmidt;26-Apr-16;6;Estrada;07-May-16;9;Odom;20-Jun-16;7;Meyers;06-Aug-15;5;Graham;26-Jan-17;10;Santos;16-Apr-15;4;Edwards;17-Jan-17;5
119;Etap Hotel London;2;93;Wall;16-Aug-16;1;Rich;25-Sep-16;3;Jennings;11-Dec-15;4;Harding;25-May-16;7;Wall;02-Dec-15;4;Barrett;31-Mar-16;5;Hopper;14-Jun-16;4;Velez;04-Sep-15;9;Morgan;19-Oct-16;8;Berg;15-Mar-16;5;Harris;04-Feb-17;9;Potts;20-Mar-16;4;Berry;06-Mar-17;1;Whitehead;09-Jan-17;3;Chapman;11-May-15;2;Talley;24-Jul-15;9
120;Osner Hotel East London;4;82;Wyatt;12-Nov-16;5;Hutchinson;09-May-15;2;Macias;10-Jan-16;4;Hansen;10-Nov-15;5;Kramer;13-Jan-16;9;Bates;11-Dec-16;7;Dudley;03-Apr-16;9;Pate;16-Mar-16;7;Dennis;03-Aug-15;8;Serrano;21-Feb-16;10;Norris;06-Jan-16;9;Rivera;18-Aug-16;7;Tran;24-Jul-16;10;Bradford;29-Oct-15;10;Mckay;12-May-16;8;Romero;09-Jun-15;1
122;Travelodge;2;37;Carter;20-Jan-16;6;Cardenas;28-May-16;10;Ellison;30-Jun-15;3;Mcintyre;15-Feb-17;3;Odonnell;17-May-15;3;Leach;16-Apr-15;1;Graves;09-Jul-15;1;Phelps;20-Jan-17;6;Knight;08-Jul-15;3;Rice;21-Oct-15;7;Leach;07-Nov-15;4;Sharpe;14-Jul-16;3;Eaton;08-Jan-17;6;Poole;21-Jun-15;4;Blevins;14-Jul-16;1;Irwin;07-Nov-15;9
123;Selhurst Traincare Depot;3;61;Wells;23-Aug-15;10;Alston;29-Oct-16;10;Brooks;20-Sep-15;4;Martinez;03-Aug-16;2;Benjamin;06-Jan-16;9;Stanton;24-Jun-15;9;Johnson;21-Apr-16;1;Marquez;12-Oct-15;3;Nielsen;27-Oct-15;5;Mathews;08-Jan-16;2;Mitchell;11-Aug-16;7;Duncan;22-Feb-16;4;Brown;18-Aug-16;10;Dawson;19-Aug-15;2;Webb;01-Aug-16;1;Dickerson;13-Jul-16;4
124;Holiday Inn;2;60;Cooley;31-Aug-16;7;Mendoza;12-Aug-16;7;Farmer;01-Mar-17;5;Allison;27-Feb-17;9;Dunn;07-Feb-17;1;Boyle;17-Nov-16;5;Velazquez;11-Sep-16;4;Palmer;01-Dec-15;2;Castillo;12-Nov-16;2;Blanchard;18-Jan-17;8;Mathis;14-Dec-16;6;Torres;10-Apr-15;6;Lyons;05-Jul-15;1;Goodwin;18-May-16;1;Burgess;27-Feb-17;2;Roman;21-Feb-17;9
125;Travelodge;4;19;Cooley;25-Sep-16;6;William;21-Dec-16;3;Schroeder;26-Dec-15;1;Saunders;01-Nov-15;10;Velez;10-Aug-16;10;Finch;26-Oct-15;8;Randolph;16-Jun-16;10;Rodriquez;15-Jul-16;5;Walls;26-Sep-16;2;Melendez;13-Feb-17;9;Tyson;02-Feb-17;4;Vaughan;15-Feb-16;9;Richards;26-Sep-15;8;Ballard;09-Nov-15;9;Cochran;01-Jun-15;1;Morse;28-Jan-17;3
126;26 Dawson Place B&B;3;92;Baker;14-Aug-16;4;Lopez;04-Jun-15;2;Grimes;27-Nov-16;10;Dejesus;11-Dec-15;10;Meyers;18-Mar-17;8;Lewis;31-Jul-16;9;Oconnor;17-Apr-16;5;Barnett;23-Feb-17;2;Watson;07-Jun-16;6;May;13-Dec-15;2;Alford;02-Mar-17;6;Zamora;28-Aug-16;7;Copeland;25-Oct-16;6;Landry;14-Mar-16;7;Ford;12-Dec-15;7;Santos;17-Apr-16;6
